Level	Rule Name	Subject	Property	Value
INFO	lowercase_definition	OAE:0003649	IAO:0000115	a fracture AE that is symptomatic but non-displaced; immobilization indicated
INFO	lowercase_definition	OAE:0003650	IAO:0000115	a fracture AE that has severe symptoms; displaced or open wound with bone exposure; disabling; operative intervention indicated
INFO	lowercase_definition	OAE:0003651	IAO:0000115	a gamma-glutamyltransferase level increased AE that is greater than the upper limit of normal - 2.5 times upper limit of normal
INFO	lowercase_definition	OAE:0003652	IAO:0000115	a gamma-glutamyltransferase level increased AE that is greater than 2.5 - 5.0 times the upper limit of normal
INFO	lowercase_definition	OAE:0003653	IAO:0000115	a gamma-glutamyltransferase level increased AE that is greater than 5.0 - 20.0 times the upper limit of normal
INFO	lowercase_definition	OAE:0003654	IAO:0000115	a gamma-glutamyltransferase level increased AE that is greater than 20.0 times the upper limit of normal
INFO	lowercase_definition	OAE:0003655	IAO:0000115	a gastric ulcer AE that is symptomatic; altered GI function; medical intervention indicated; limiting instrumental activities of daily living
INFO	lowercase_definition	OAE:0003656	IAO:0000115	a gastric ulcer AE that has severely altered GI function; TPN indicated; elective operative or endoscopic intervention indicated; limiting self care activities of daily living; disabling
INFO	lowercase_definition	OAE:0003657	IAO:0000115	a gastritis AE that is symptomatic; altered GI function; medical intervention indicated
INFO	lowercase_definition	OAE:0003658	IAO:0000115	a gastritis AE that has severely altered eating or gastric function; TPN or hospitalization indicated
INFO	lowercase_definition	OAE:0003659	IAO:0000115	a hemolytic uremic syndrome AE that has evidence of RBC destruction (schistocytosis) without clinical consequences
INFO	lowercase_definition	OAE:0003660	IAO:0000115	a hemolytic uremic syndrome AE that has laboratory findings with clinical consequences (e.g., renal insufficiency, petechiae)
INFO	lowercase_definition	OAE:0003661	IAO:0000115	a hemolytic uremic syndrome AE that has life-threatening consequences, (e.g., CNS hemorrhage or thrombosis/embolism or renal failure)
INFO	lowercase_definition	OAE:0003662	IAO:0000115	a hemorrhoidal hemorrhage AE where transfusion, radiologic, endoscopic, or elective operative intervention indicated
INFO	lowercase_definition	OAE:0003663	IAO:0000115	a hepatic failure AE that has asterixis; mild encephalopathy; limiting self care activities of daily living
INFO	lowercase_definition	OAE:0003664	IAO:0000115	a hepatic failure AE that has moderate to severe encephalopathy; coma; life-threatening consequences
INFO	lowercase_definition	OAE:0003665	IAO:0000115	a hepatitis viral AE that has symptomatic liver dysfunction; fibrosis by biopsy; compensated cirrhosis; reactivation of chronic hepatitis
INFO	lowercase_definition	OAE:0003666	IAO:0000115	a hepatitis viral AE that has decompensated liver function (e.g., ascites, coagulopathy, encephalopathy, coma)
INFO	lowercase_definition	OAE:0003667	IAO:0000115	an ileus AE that is symptomatic; altered GI function; bowel rest indicated
INFO	lowercase_definition	OAE:0003668	IAO:0000115	an ileus AE that has severely altered GI function; TPN indicated
INFO	lowercase_definition	OAE:0003669	IAO:0000115	an infusion related reaction AE that has mild transient reaction; infusion interruption not indicated; intervention not indicated
INFO	lowercase_definition	OAE:0003670	IAO:0000115	an infusion related reaction AE where therapy or infusion interruption indicated but responds promptly to symptomatic treatment (e.g., antihistamines, NSAIDS, narcotics, IV fluids); prophylactic medications indicated for less than or equal to 24 hrs
INFO	lowercase_definition	OAE:0003671	IAO:0000115	an infusion related reaction AE that is prolonged (e.g., not rapidly responsive to symptomatic medication and/or brief interruption of infusion); recurrence of symptoms following initial improvement; hospitalization indicated for clinical sequelae
INFO	lowercase_definition	OAE:0003672	IAO:0000115	an infusion site extravasation AE that has erythema with associated symptoms (e.g., edema, pain, induration, phlebitis)
INFO	lowercase_definition	OAE:0003673	IAO:0000115	an infusion site extravasation AE that has ulceration or necrosis; severe tissue damage; operative intervention indicated
INFO	lowercase_definition	OAE:0003674	IAO:0000115	an irritability AE that has mild; easily consolable
INFO	lowercase_definition	OAE:0003675	IAO:0000115	an irritability AE that has moderate; limiting instrumental activities of daily living; increased attention indicated
INFO	lowercase_definition	OAE:0003676	IAO:0000115	an irritability AE that has severe abnormal or excessive response; limiting self care activities of daily living; inconsolable
INFO	lowercase_definition	OAE:0003677	IAO:0000115	a left ventricular dysfunction AE that has symptomatic due to drop in ejection fraction responsive to intervention
INFO	lowercase_definition	OAE:0003678	IAO:0000115	a left ventricular dysfunction AE chracterized as refractory or poorly controlled heart failure due to drop in ejection fraction; intervention such as ventricular assist device, intravenous vasopressor support, or heart transplant indicated
INFO	lowercase_definition	OAE:0003679	IAO:0000115	a lipase increased AE that is greater than the upper limit of normal - 1.5 times upper limit of normal
INFO	lowercase_definition	OAE:0003680	IAO:0000115	a lipase increased AE that is greater than 1.5 - 2.0 times upper limit of normal
INFO	lowercase_definition	OAE:0003681	IAO:0000115	a lipase increased AE that is greater than 2.0 - 5.0 times upper limit of normal
INFO	lowercase_definition	OAE:0003682	IAO:0000115	a lipase increased AE that is greater than 5.0 times upper limit of normal
INFO	lowercase_definition	OAE:0003683	IAO:0000115	a localized edema AE that has localized to dependent areas, no disability or functional impairment
INFO	lowercase_definition	OAE:0003684	IAO:0000115	a lung infection AE that has moderate symptoms; oral intervention indicated (e.g., antibiotic, antifungal, antiviral)
INFO	lowercase_definition	OAE:0003685	IAO:0000115	a lung infection AE where IV antibiotic, antifungal, or antiviral intervention indicated; radiologic, endoscopic, or operative intervention indicated
INFO	lowercase_definition	OAE:0003686	IAO:0000115	a lymphocyte count decreased AE that is less than the lower limit of normal - 800/mm3; less than the lower limit of normal - 0.8 x 10e9 /L
INFO	lowercase_definition	OAE:0003687	IAO:0000115	a lymphocyte count decreased AE that is less than 800 - 500/mm3; less than 0.8 - 0.5 x 10e9 /L
INFO	lowercase_definition	OAE:0003688	IAO:0000115	a lymphocyte count decreased AE that is less than 500 - 200/mm3; less than 0.5 - 0.2 x 10e9 /L
INFO	lowercase_definition	OAE:0003689	IAO:0000115	a lymphocyte count decreased AE that is less than 200/mm3; less than 0.2 x 10e9 /L
INFO	lowercase_definition	OAE:0003690	IAO:0000115	a myocarditis AE that has asymptomatic with laboratory (e.g., BNP [B-Natriuretic Peptide ]) or cardiac imaging abnormalities
INFO	lowercase_definition	OAE:0003691	IAO:0000115	a myocarditis AE that has symptoms with mild to moderate activity or exertion
INFO	lowercase_definition	OAE:0003692	IAO:0000115	a myocarditis AE that has severe with symptoms at rest or with minimal activity or exertion; intervention indicated
INFO	lowercase_definition	OAE:0003693	IAO:0000115	a myocarditis AE that has life-threatening consequences; urgent intervention indicated (e.g., continuous IV therapy or mechanical hemodynamic support)
INFO	lowercase_definition	OAE:0003694	IAO:0000115	a neutrophil count decreased AE that is less than the lower limit of normal - 1500/mm3; less than the lower limit of normal - 1.5 x 10e9 /L
INFO	lowercase_definition	OAE:0003695	IAO:0000115	a neutrophil count decreased AE that is less than 1500 - 1000/mm3; less than 1.5 - 1.0 x 10e9 /L
INFO	lowercase_definition	OAE:0003696	IAO:0000115	a neutrophil count decreased AE that is less than 1000 - 500/mm3; less than 1.0 - 0.5 x 10e9 /L
INFO	lowercase_definition	OAE:0003697	IAO:0000115	a neutrophil count decreased AE that is less than 500/mm3; less than 0.5 x 10e9 /L
INFO	lowercase_definition	OAE:0003698	IAO:0000115	an esophageal stenosis AE that is symptomatic; altered GI function
INFO	lowercase_definition	OAE:0003699	IAO:0000115	an esophageal stenosis AE that has severely altered GI function; tube feeding; hospitalization indicated; elective operative intervention indicated
INFO	lowercase_definition	OAE:0003700	IAO:0000115	an esophagitis AE that is symptomatic; altered eating/swallowing; oral supplements indicated
INFO	lowercase_definition	OAE:0003701	IAO:0000115	an esophagitis AE that has severely altered eating/swallowing; tube feeding, TPN or hospitalization indicated
INFO	lowercase_definition	OAE:0003702	IAO:0000115	an oral cavity fistula AE that is symptomatic; altered GI function
INFO	lowercase_definition	OAE:0003703	IAO:0000115	an oral cavity fistula AE that has severely altered GI function; TPN or hospitalization indicated; elective operative intervention indicated
INFO	lowercase_definition	OAE:0003704	IAO:0000115	a papilloedema AE that has a symptomatic decline in vision; visual field defect present sparing the central 20 degrees
INFO	lowercase_definition	OAE:0003705	IAO:0000115	a papilloedema AE that has a marked visual field defect (worse than 20/40 but better than 20/200)
INFO	lowercase_definition	OAE:0003706	IAO:0000115	a papilloedema AE that has blindness (20/200 or worse) in the affected eye
INFO	lowercase_definition	OAE:0003707	IAO:0000115	a pericardial effusion AE that has asymptomatic effusion size small to moderate
INFO	lowercase_definition	OAE:0003708	IAO:0000115	a pericardial effusion AE that has effusion with physiologic consequences
INFO	lowercase_definition	OAE:0003709	IAO:0000115	a portal hypertension AE that has decreased portal vein flow
INFO	lowercase_definition	OAE:0003710	IAO:0000115	a portal hypertension AE that has reversal/retrograde portal vein flow; associated with varices and/or ascites
INFO	lowercase_definition	OAE:0003711	IAO:0000115	a dermatitis radiation AE that has faint erythema or dry desquamation
INFO	lowercase_definition	OAE:0003712	IAO:0000115	a dermatitis radiation AE that has moderate to brisk erythema; patchy moist desquamation, mostly confined to skin folds and creases; moderate edema
INFO	lowercase_definition	OAE:0003713	IAO:0000115	a dermatitis radiation AE that has moist desquamation in areas other than skin folds and creases; bleeding induced by minor trauma or abrasion
INFO	lowercase_definition	OAE:0003714	IAO:0000115	a dermatitis radiation AE that has life-threatening consequences; skin necrosis or ulceration of full thickness dermis; spontaneous bleeding from involved site; skin graft indicated
INFO	lowercase_definition	OAE:0003715	IAO:0000115	a rectal hemorrhage AE where transfusion, radiologic, endoscopic, or elective operative intervention indicated
INFO	lowercase_definition	OAE:0003716	IAO:0000115	a skin infection AE that is localized, local intervention indicated
INFO	lowercase_definition	OAE:0003717	IAO:0000115	a skin infection AE where oral intervention indicated (e.g., antibiotic, antifungal, antiviral)
INFO	lowercase_definition	OAE:0003718	IAO:0000115	a skin infection AE where IV antibiotic, antifungal, or antiviral intervention indicated; radiologic or operative intervention indicated
INFO	lowercase_definition	OAE:0003719	IAO:0000115	a small intestinal obstruction AE that is symptomatic; altered GI function; limiting instrumental activities of daily living
INFO	lowercase_definition	OAE:0003720	IAO:0000115	a small intestinal stenosis AE that is symptomatic; altered GI function
INFO	lowercase_definition	OAE:0003721	IAO:0000115	a small intestinal stenosis AE that is symptomatic and severely altered GI function; tube feeding, TPN or hospitalization indicated; non-emergent operative intervention indicated
INFO	lowercase_definition	OAE:0003722	IAO:0000115	a soft tissue infection AE that is localized; local intervention indicated (e.g., topical antibiotic, antifungal, or antiviral)
INFO	lowercase_definition	OAE:0003723	IAO:0000115	a soft tissue infection AE where IV antibiotic, antifungal, or antiviral intervention indicated; radiologic or operative intervention indicated
INFO	lowercase_definition	OAE:0003724	IAO:0000115	a gastric hemorrhage AE where transfusion, radiologic, endoscopic, or elective operative intervention indicated
INFO	lowercase_definition	OAE:0003725	IAO:0000115	a tracheitis AE that has moderate symptoms; oral intervention indicated (e.g., antibiotic, antifungal, antiviral)
INFO	lowercase_definition	OAE:0003726	IAO:0000115	a tracheitis AE where IV antibiotic, antifungal, or antiviral intervention indicated; radiologic, endoscopic, or operative intervention indicated
INFO	lowercase_definition	OAE:0003727	IAO:0000115	an upper gastrointestinal hemorrhage AE where transfusion, radiologic, endoscopic, or elective operative intervention indicated
INFO	lowercase_definition	OAE:0003728	IAO:0000115	a urine output decreased AE that has oliguria (less than 80 ml in 8 hr)
INFO	lowercase_definition	OAE:0003729	IAO:0000115	a urine output decreased AE that has anuria (less than 240 ml in 24 hr)
INFO	lowercase_definition	OAE:0003730	IAO:0000115	a vaginal infection AE that is localized; local intervention indicated (e.g., topical antibiotic, antifungal, or antiviral)
INFO	lowercase_definition	OAE:0003731	IAO:0000115	a vaginal infection AE where IV antibiotic, antifungal, or antiviral intervention indicated; radiologic or operative intervention indicated
INFO	lowercase_definition	OAE:0003732	IAO:0000115	a venous injury AE that is symptomatic (e.g., claudication); repair or revision not indicated
INFO	lowercase_definition	OAE:0003733	IAO:0000115	a venous injury AE that has severe symptoms; limiting self care activities of daily living; repair or revision indicated; disabling
INFO	lowercase_definition	OAE:0003734	IAO:0000115	a venous injury AE that has life-threatening consequences; evidence of end organ damage; urgent operative intervention indicated
INFO	lowercase_definition	OAE:0003735	IAO:0000115	a weight increased AE that is 5 - less than 10% from baseline
INFO	lowercase_definition	OAE:0003736	IAO:0000115	a weight increased AE that is 10 - less than 20% from baseline
INFO	lowercase_definition	OAE:0003737	IAO:0000115	a weight increased AE that is greater than or equal to 20% from baseline
INFO	lowercase_definition	OAE:0003738	IAO:0000115	a wolff-parkinson-white syndrome AE that is symptomatic and incompletely controlled medically or controlled with procedure
INFO	lowercase_definition	OAE:0003739	IAO:0000115	a wound complication AE that has incisional separation of less than or equal to 25% of wound, no deeper than superficial fascia
INFO	lowercase_definition	OAE:0003740	IAO:0000115	a wound complication AE that has incisional separation greater than 25% of wound; local care indicated
INFO	lowercase_definition	OAE:0003741	IAO:0000115	a wound complication AE that has hernia without evidence of strangulation; fascial disruption/dehiscence; primary wound closure or revision by operative intervention indicated
INFO	lowercase_definition	OAE:0003742	IAO:0000115	a wound complication AE that has hernia with evidence of strangulation; major reconstruction flap, grafting, resection, or amputation indicated
INFO	lowercase_definition	OAE:0003743	IAO:0000115	a wound dehiscence AE that has incisional separation of less than or equal to 25% of wound, no deeper than superficial fascia
INFO	lowercase_definition	OAE:0003744	IAO:0000115	a wound dehiscence AE that has incisional separation greater than 25% of wound with local care; asymptomatic hernia or symptomatic hernia without evidence of strangulation
INFO	lowercase_definition	OAE:0003745	IAO:0000115	a wound dehiscence AE that has fascial disruption or dehiscence without evisceration; primary wound closure or revision by operative intervention indicated
INFO	lowercase_definition	OAE:0003746	IAO:0000115	a wound dehiscence AE that has life-threatening consequences; symptomatic hernia with evidence of strangulation; fascial disruption with evisceration; major reconstruction flap, grafting, resection, or amputation indicated
INFO	lowercase_definition	OAE:0003747	IAO:0000115	a multi-organ failure AE chracterized by shock with azotemia and acid-base disturbances; significant coagulation abnormalities
INFO	lowercase_definition	OAE:0003748	IAO:0000115	a multi-organ failure AE that has life-threatening consequences (e.g., vasopressor dependent and oliguric or anuric or ischemic colitis or lactic acidosis)
INFO	lowercase_definition	OAE:0003749	IAO:0000115	a restrictive cardiomyopathy AE that has symptomatic heart failure or other cardiac symptoms, responsive to intervention
INFO	lowercase_definition	OAE:0003750	IAO:0000115	a restrictive cardiomyopathy AE that has refractory heart failure or other poorly controlled cardiac symptoms
INFO	lowercase_definition	OAE:0003751	IAO:0000115	a complete atrioventricular block AE that has symptomatic and incompletely controlled medically, or controlled with device (e.g., pacemaker)
INFO	lowercase_definition	OAE:0003752	IAO:0000115	a Mobitz type I block AE that has symptomatic and incompletely controlled medically, or controlled with device (e.g., pacemaker)
INFO	lowercase_definition	OAE:0003753	IAO:0000115	a Mobitz type II block AE that has symptomatic and incompletely controlled medically, or controlled with device (e.g., pacemaker)
INFO	lowercase_definition	OAE:0003754	IAO:0000115	a hemoglobin level increased AE where the increase is greater than 0 - 2 gm/dL above upper limit of normal or above baseline if baseline is above upper limit of normal
INFO	lowercase_definition	OAE:0003755	IAO:0000115	a hemoglobin level increased AE where the increase is greater than 2 - 4 gm/dL above the upper limit of normal or above baseline if baseline is above upper limit of normal
INFO	lowercase_definition	OAE:0003756	IAO:0000115	a hemoglobin level increased AE where the increase is greater than 4 gm/dL above the upper limit of normal or above baseline if baseline is above upper limit of normal
INFO	lowercase_definition	OAE:0003757	IAO:0000115	a right ventricular dysfunction AE that has asymptomatic with laboratory (e.g., BNP [B-Natriuretic Peptide ]) or cardiac imaging abnormalities
INFO	lowercase_definition	OAE:0003758	IAO:0000115	a right ventricular dysfunction AE that has symptoms with mild to moderate activity or exertion
INFO	lowercase_definition	OAE:0003759	IAO:0000115	a right ventricular dysfunction AE that has severe symptoms, associated with hypoxemia, right heart failure; oxygen indicated
INFO	lowercase_definition	OAE:0003760	IAO:0000115	a right ventricular dysfunction AE that has life-threatening consequences; urgent intervention indicated (e.g., ventricular assist device); heart transplant indicated
INFO	lowercase_definition	OAE:0003761	IAO:0000115	a Intraoperative hemorrhage AE where postoperative radiologic, endoscopic, or operative intervention indicated
INFO	lowercase_definition	OAE:0003762	IAO:0000115	an uveitis AE that has anterior uveitis; medical intervention indicated
INFO	lowercase_definition	OAE:0003763	IAO:0000115	an uveitis AE that has posterior or pan-uveitis
INFO	lowercase_definition	OAE:0003764	IAO:0000115	an uveitis AE that has blindness (20/200 or worse) in the affected eye
INFO	lowercase_definition	OAE:0003765	IAO:0000115	a retinopathy AE that is symptomatic with moderate decrease in visual acuity (20/40 or better); limiting instrumental activities of daily living
INFO	lowercase_definition	OAE:0003766	IAO:0000115	a retinopathy AE that is symptomatic with marked decrease in visual acuity (worse than 20/40); disabling; limiting self care activities of daily living
INFO	lowercase_definition	OAE:0003767	IAO:0000115	a retinopathy AE that has blindness (20/200 or worse) in the affected eye
INFO	lowercase_definition	OAE:0003768	IAO:0000115	a hearing loss AE for adults enrolled on a Monitoring Program (on a 1, 2, 3, 4, 6 and 8 kHz audiogram): Threshold shift of 15 - 25 dB averaged at 2 contiguous test frequencies in at least one ear. Adults not enrolled in Monitoring Program: subjective change in hearing in the absence of documented hearing loss. Pediatric (on a 1, 2, 3, 4, 6 and 8 kHz audiogram): Threshold shift greater than20 dB at 8 kHz in at least one ear.
INFO	lowercase_definition	OAE:0003769	IAO:0000115	a hearing loss AE for adults enrolled in Monitoring Program (on a 1, 2, 3, 4, 6 and 8 kHz audiogram): Threshold shift of greater than25 dB averaged at 2 contiguous test frequencies in at least one ear. Adults not enrolled in Monitoring Program: hearing loss but hearing aid or intervention not indicated; limiting instrumental activities of daily living. Pediatric (on a 1, 2, 3, 4, 6 and 8 kHz audiogram): Threshold shift greater than20 dB at 4 kHz and above in at least one ear.
INFO	lowercase_definition	OAE:0003770	IAO:0000115	a hearing loss AE for adults enrolled in Monitoring Program (on a 1, 2, 3, 4, 6 and 8 kHz audiogram): Threshold shift of greater than25 dB averaged at 3 contiguous test frequencies in at least one ear; therapeutic intervention indicated. Adults not enrolled in Monitoring Program: hearing loss with hearing aid or intervention indicated; limiting self care activities of daily living. Pediatric (on a 1, 2, 3, 4, 6 and 8 kHz audiogram): hearing loss sufficient to indicate therapeutic intervention, including hearing aids; threshold shift greater than20 dB at 3 kHz and above in at least one ear; additional speech-language related services indicated.
INFO	lowercase_definition	OAE:0003771	IAO:0000115	a hearing loss AE for adults: Decrease in hearing to profound bilateral loss (absolute threshold greater than80 dB HL at 2 kHz and above); non-servicable hearing. Pediatric: Audiologic indication for cochlear implant and additional speech-language related services indicated.
INFO	lowercase_definition	OAE:0003772	IAO:0000115	a international normalized ratio increased AE that is greater than 1 - 1.5 times the upper limit of normal; greater than 1 - 1.5 times above baseline if on anticoagulation
INFO	lowercase_definition	OAE:0003773	IAO:0000115	a international normalized ratio increased AE that is greater than 1.5 - 2.5 times the upper limit of normal; greater than 1.5 - 2.5 times above baseline if on anticoagulation
INFO	lowercase_definition	OAE:0003774	IAO:0000115	a international normalized ratio increased AE that is greater than 2.5 times the upper limit of normal; greater than 2.5 times above baseline if on anticoagulation
INFO	lowercase_definition	OAE:0003775	IAO:0000115	a fecal incontinence AE that has occasional use of pads required
INFO	lowercase_definition	OAE:0003776	IAO:0000115	a fecal incontinence AE that has daily use of pads required
INFO	lowercase_definition	OAE:0003777	IAO:0000115	a fecal incontinence AE that has severe symptoms; elective operative intervention indicated
INFO	lowercase_definition	OAE:0003778	IAO:0000115	a thrombotic thrombocytopenic purpura AE that has evidence of RBC destruction (schistocytosis) without clinical consequences
INFO	lowercase_definition	OAE:0003779	IAO:0000115	a thrombotic thrombocytopenic purpura AE charaterized by laboratory findings with clinical consequences (e.g., renal insufficiency, petechiae)
INFO	lowercase_definition	OAE:0003780	IAO:0000115	a thrombotic thrombocytopenic purpura AE that has life-threatening consequences, (e.g., CNS hemorrhage or thrombosis/embolism or renal failure)
INFO	lowercase_definition	OAE:0003781	IAO:0000115	a glaucoma AE that has elevated intraocular pressure (EIOP) with single topical agent for intervention; no visual field deficit
INFO	lowercase_definition	OAE:0003782	IAO:0000115	a glaucoma AE that has elevated intraocular pressure causing early visual field deficits; multiple topical or oral agents indicated; limiting instrumental activities of daily living
INFO	lowercase_definition	OAE:0003783	IAO:0000115	a glaucoma AE that has elevated intraocular pressure causing marked visual field deficits (e.g., involving both superior and inferior visual fields); operative intervention indicated; limiting self care activities of daily living
INFO	lowercase_definition	OAE:0003784	IAO:0000115	a glaucoma AE that has blindness (20/200 or worse) in the affected eye
INFO	lowercase_definition	OAE:0003785	IAO:0000115	an anaphylaxis AE that has symptomatic bronchospasm, with or without urticaria; parenteral intervention indicated; allergy-related edema/angioedema; hypotension
INFO	lowercase_definition	OAE:0003786	IAO:0000115	a retinal detachment AE that has exudative and visual acuity 20/40 or better
INFO	lowercase_definition	OAE:0003787	IAO:0000115	a retinal detachment AE that has rhegmatogenous or exudative detachment; operative intervention indicated; decline in vision (worse than 20/40 but better than 20/200)
INFO	lowercase_definition	OAE:0003788	IAO:0000115	a retinal detachment AE that has blindness (20/200 or worse) in the affected eye
INFO	lowercase_definition	OAE:0003789	IAO:0000115	a hemolysis AE that has laboratory evidence of hemolysis only (e.g., direct antiglobulin test; DAT; Coombs'; schistocytes; decreased haptoglobin)
INFO	lowercase_definition	OAE:0003790	IAO:0000115	a hemolysis AE that has evidence of hemolysis and greater than or equal to 2 gm decrease in hemoglobin.
INFO	lowercase_definition	OAE:0003791	IAO:0000115	a hemolysis AE where transfusion or medical intervention is indicated (e.g., steroids)
INFO	lowercase_definition	OAE:0003792	IAO:0000115	an anal fistula AE that is symptomatic; altered GI function
INFO	lowercase_definition	OAE:0003793	IAO:0000115	an anal fistula AE that has severely altered GI function; tube feeding, TPN or hospitalization indicated; elective operative intervention indicated
INFO	lowercase_definition	OAE:0003794	IAO:0000115	an atrial tachycardia AE where IV medication is indicated
INFO	lowercase_definition	OAE:0003795	IAO:0000115	an atrial tachycardia AE that has life-threatening consequences; incompletely controlled medically; cardioversion indicated
INFO	lowercase_definition	OAE:0003796	IAO:0000115	a cholecystitis AE that has severe symptoms; radiologic, endoscopic or elective operative intervention indicated
INFO	lowercase_definition	OAE:0003797	IAO:0000115	an autoimmune disorder AE that is asymptomatic; serologic or other evidence of autoimmune reaction, with normal organ function; intervention not indicated
INFO	lowercase_definition	OAE:0003798	IAO:0000115	an autoimmune disorder AE that has evidence of autoimmune reaction involving a non-essential organ or function (e.g., hypothyroidism)
INFO	lowercase_definition	OAE:0003799	IAO:0000115	an autoimmune disorder AE that has autoimmune reactions involving major organ (e.g., colitis, anemia, myocarditis, kidney)
INFO	lowercase_definition	OAE:0003800	IAO:0000115	a spleen disorder AE that has incidental findings (e.g., Howell-Jolly bodies); mild degree of thrombocytosis and leukocytosis
INFO	lowercase_definition	OAE:0003801	IAO:0000115	a spleen disorder AE when prophylactic antibiotics are indicated
INFO	lowercase_definition	OAE:0003802	IAO:0000115	a burn AE that requires medical intervention; minimal debridement indicated
INFO	lowercase_definition	OAE:0003803	IAO:0000115	a burn AE that requires moderate to major debridement or reconstruction indicated
INFO	lowercase_definition	OAE:0003804	IAO:0000115	a papulopustular rash AE that has papules and/or pustules covering less than 10% body surface area which may or may not be associated with symptoms of pruritus or tenderness
INFO	lowercase_definition	OAE:0003805	IAO:0000115	a papulopustular rash AE that has papules and/or pustules covering 10-30% body surface area, which may or may not be associated with symptoms of pruritus or tenderness; associated with psychosocial impact; limiting instrumental activities of daily living
INFO	lowercase_definition	OAE:0003806	IAO:0000115	a papulopustular rash AE that has papules and/or pustules covering greater than 30% body surface area, which may or may not be associated with symptoms of pruritus or tenderness; limiting self-care activities of daily living; associated with local superinfection with oral antibiotics indicated
INFO	lowercase_definition	OAE:0003807	IAO:0000115	a papulopustular rash AE that has papules and/or pustules covering any % body surface area, which may or may not be associated with symptoms of pruritus or tenderness and are associated with extensive superinfection with IV antibiotics indicated; life-threatening consequences
INFO	lowercase_definition	OAE:0003808	IAO:0000115	an acute coronary syndrome AE that has symptomatic, progressive angina; cardiac enzymes normal; hemodynamically stable
INFO	lowercase_definition	OAE:0003809	IAO:0000115	an acute coronary syndrome AE that has symptomatic, unstable angina and/or acute myocardial infarction, cardiac enzymes abnormal, hemodynamically stable
INFO	lowercase_definition	OAE:0003810	IAO:0000115	an acute coronary syndrome AE that has symptomatic, unstable angina and/or acute myocardial infarction, cardiac enzymes abnormal, hemodynamically unstable
INFO	lowercase_definition	OAE:0003811	IAO:0000115	an aortic valve disease AE that has asymptomatic valvular thickening with or without mild valvular regurgitation or stenosis by imaging
INFO	lowercase_definition	OAE:0003812	IAO:0000115	an aortic valve disease AE that has symptomatic; moderate regurgitation or stenosis by imaging
INFO	lowercase_definition	OAE:0003813	IAO:0000115	an aortic valve disease AE that has symptomatic; severe regurgitation or stenosis by imaging; symptoms controlled with medical intervention
INFO	lowercase_definition	OAE:0003814	IAO:0000115	an aortic valve disease AE that has life-threatening consequences; urgent intervention indicated (e.g., valve replacement, valvuloplasty)
INFO	lowercase_definition	OAE:0003815	IAO:0000115	an asystole AE that has periods of asystole; non-urgent medical management indicated
INFO	lowercase_definition	OAE:0003816	IAO:0000115	a constrictive pericarditis AE that has symptomatic heart failure or other cardiac symptoms, responsive to intervention
INFO	lowercase_definition	OAE:0003817	IAO:0000115	a constrictive pericarditis AE that has refractory heart failure or other poorly controlled cardiac symptoms
INFO	lowercase_definition	OAE:0003818	IAO:0000115	a mitral valve disease AE that has asymptomatic valvular thickening with or without mild valvular regurgitation or stenosis by imaging
INFO	lowercase_definition	OAE:0003819	IAO:0000115	a mitral valve disease AE that has asymptomatic; moderate regurgitation or stenosis by imaging
INFO	lowercase_definition	OAE:0003820	IAO:0000115	a mitral valve disease AE that has symptomatic; severe regurgitation or stenosis by imaging; symptoms controlled with medical intervention
INFO	lowercase_definition	OAE:0003821	IAO:0000115	a mitral valve disease AE that has life-threatening consequences; urgent intervention indicated (e.g., valve replacement, valvuloplasty)
INFO	lowercase_definition	OAE:0003822	IAO:0000115	a pulmonary valve disease AE that has asymptomatic valvular thickening with or without mild valvular regurgitation or stenosis by imaging
INFO	lowercase_definition	OAE:0003823	IAO:0000115	a pulmonary valve disease AE that has asymptomatic; moderate regurgitation or stenosis by imaging
INFO	lowercase_definition	OAE:0003824	IAO:0000115	a pulmonary valve disease AE that has symptomatic; severe regurgitation or stenosis by imaging; symptoms controlled with medical intervention
INFO	lowercase_definition	OAE:0003825	IAO:0000115	a pulmonary valve disease AE that has life-threatening consequences; urgent intervention indicated (e.g., valve replacement, valvuloplasty)
INFO	lowercase_definition	OAE:0003826	IAO:0000115	a tricuspid valve disease AE that has asymptomatic valvular thickening with or without mild valvular regurgitation or stenosis
INFO	lowercase_definition	OAE:0003827	IAO:0000115	a tricuspid valve disease AE that is asymptomatic; moderate regurgitation or stenosis by imaging
INFO	lowercase_definition	OAE:0003828	IAO:0000115	a tricuspid valve disease AE that is symptomatic; severe regurgitation or stenosis; symptoms controlled with medical intervention
INFO	lowercase_definition	OAE:0003829	IAO:0000115	a tricuspid valve disease AE that has life-threatening consequences; urgent intervention indicated (e.g., valve replacement, valvuloplasty)
INFO	lowercase_definition	OAE:0003830	IAO:0000115	an external ear inflammation AE that has external otitis with erythema or dry desquamation
INFO	lowercase_definition	OAE:0003831	IAO:0000115	an external ear inflammation AE that has external otitis with moist desquamation, edema, enhanced cerumen or discharge; tympanic membrane perforation; tympanostomy
INFO	lowercase_definition	OAE:0003832	IAO:0000115	an external ear inflammation AE that has external otitis with mastoiditis; stenosis or osteomyelitis; necrosis of soft tissue or bone
INFO	lowercase_definition	OAE:0003833	IAO:0000115	an external ear inflammation AE where urgent operative intervention indicated
INFO	lowercase_definition	OAE:0003834	IAO:0000115	a middle ear inflammation AE that has serous otitis
